Company Name,Ticker,Market Cap (mil),Avg Volume,Last Close,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),% Price Change (YTD),Zacks Industry Rank,Sales Growth F(0)/F(-1),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Q(1) Consensus Sales Est. ($mil),Operating Margin 12 Mo %,Net Margin %,Current ROE (TTM),52 Week High,52 Week Low,Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Zacks Rank,Industry,Sector
"Karman Holdings Inc.","KRMN","6078.98","3161500","45.87","-11.52","-31.82","-54.78","-37.31","51","36.57","","691.82","179.91","10.86","5.73","14.94","115.29","44.15","2.42","-40.95","3","Aerospace - Defense Equipment","Aerospace"
"Kohl's","KSS","1799.66","5938493","15.87","2.26","31.37","31.92","-22.24","69","-4.28","-4.8","15380.88281","3500.23706","1.2","1.76","4.67","24.71","8.1","46.78","-26.75","3","Retail - Regional Department Stores","Retail-Wholesale"
"KT","KT","8886.82","1985675","18.43",".27","-9.7","-16.27","-2.85","225","2.63","-2.05","19424.77929","","5.51","5.51","8.04","24.54","17.67","11.06","-8.48","4","Wireless Non-US ","Computer and Technology"
"Kratos Defense & Security Solutions","KTOS","10279.85","4375703","54.82","-6.18","4.44","-41.08","-27.78","51","18.53","12.96","1715.89099","409.70001","7.1","2.08","2.82","130.72","39.3","16.98","-31.97","3","Aerospace - Defense Equipment","Aerospace"
"Kenvue Inc.","KVUE","34656.16","19994660","18.05","7.25","5","3.08","4.64","159","-2.14","-.22","15602.39648","3989.2019","14.54","10.61","20.81","22.84","14.11","45.13","-1.43","2","Consumer Products - Staples","Consumer Staples"
"Klaviyo, Inc.","KVYO","4342.55","6407325","14.51","-7.52","1.9","-22.74","-55.31","83","31.63","","1517.06994","361.52999","17.45","-.66","4.16","35.92","14.21","1.38","-57.9","2","Internet - Software","Computer and Technology"
"Kennedy-Wilson","KW","1536.52","1321501","11.03",".36",".55","1.57","14.06","76","-5.72","2.66","","","41.56","12.08","23.82","11.04","6.54","99.78","7.45","","Real Estate - Operations","Finance"
"nLight","LASR","3536.83","1045324","62.7","-17.92","-22.03","-8.52","67.15","50","31.62","-3.3","301.67498","78.51799","9.26","-5.08","-4.18","84.95","17.26","67.13","57.46","3","Electronics - Semiconductors","Computer and Technology"
"Laureate Education","LAUR","5107.81","1091619","36.49","9.06","11.69","9.84","8.38","65","8.64","11.37","1923.69604","608.69","13.98","16.08","22.07","36.49","21.78","100","2.09","3","Schools","Consumer Discretionary"
"Lazard, Inc.","LAZ","4619.38","1359977","41.36","-12.15","-8.6","3.69","-14.83","148","1.54",".09","3383.69091","799.97198","8.26","8.47","29.3","57.75","39.11","12.07","-19.77","4","Financial - Miscellaneous Services","Finance"
"Liberty Broadband","LBRDK","4626.37","2134153","32.24","6.9","-3.47","-33.54","-33.66","230","3.57","","","","","","-30.25","100.8","30.16","2.94","-37.51","","Cable Television","Consumer Discretionary"
"LIBERTY ENERGY","LBRT","4606.89","3022524","28.23","-9.11","-15.68","-10.78","52.92","208","-7.16","15.3","4262.85498","1085.04797",".71","3.71","1.41","33.93","10.02","76.16","44.06","3","Oil and Gas - Field Services","Oils-Energy"
"Liberty Global Ltd","LBTYA","3982.79","1471742","11.78",".34",".94","-.76","5.75","192","12.36","-15.47","5055.77099","1316.05004","-109.64","-109.64","-47.65","13.03","9.59","63.66","-.39","3","Diversified Communication Services","Utilities"
"Liberty Global Ltd","LBTYK","3844.17","1202375","11.37",".35","0","-1.9","2.99","164","12.36","-15.47","","","-109.64","-109.64","-47.65","12.67","9.83","54.22","-2.98","","Broadcast Radio and Television","Consumer Discretionary"
"LendingClub","LC","1986.34","1729017","17.22","5.06","12.33","29.28","-9.08","148","26.92","3.19","1041.96704","258.98999","16.99","16.99","11.92","21.58","10.46","60.79","-14.36","2","Financial - Miscellaneous Services","Finance"
"Leidos","LDOS","15306.83","1173185","121.69","-2.14","-2","-27.02","-32.54","164","3.07","6.3","18029.86914","4364.41699","9.06","8.15","31.92","199.55","121.69","0","-36.46","3","Computers - IT Services","Computer and Technology"
"Leggett & Platt","LEG","1392.97","2464038","10.21","4.18","8.5","3.65","-7.18","214","-7.49","-5.41","3849.74291","984.45001","3.11","5.69","12.62","12.89","8.08","44.28","-12.57","5","Furniture","Consumer Discretionary"
"Legend Biotech","LEGN","6474.89","2709151","34.86","-3.11","21.59","91.43","60.35","153","64.04","85.48","1437.74804","361.98901","-21.98","-21.98","-24.92","44.32","16.65","65.81","51.05","3","Medical - Biomedical and Genetics","Medical"
"Lennar","LEN","22191.76","2456986","89.85",".44","5.74","-5.17","-12.6","226","-3.54","6.64","32639.52734","8656.81835","5.27","5.39","7.8","142.4","82.3","12.56","-17.67","4","Building Products - Home Builders","Construction"
"Levi Strauss & Co.","LEVI","8826.48","2210206","22.95","1.46","7.39","24.05","10.66","77","-1.15","2.87","6677.26318","1595.46997","8.52","9.52","25.35","24.66","16.72","78.46","4.24","3","Retail - Apparel and Shoes","Retail-Wholesale"
"Legence Corp.","LGN","8717.58","1262168","80.69","-8.44","-19.31","56.59","87.48","62","21.53","","4205.68017","1058.61499","","","","102.27","29.72","70.25","76.6","3","Engineering - R and D Services","Construction"
"L3Harris Technologies","LHX","56447.37","1028026","303","-.15","-.63","-17.75","3.21","103","2.53","6.26","23480.31445","5753.49316","9.25","7.71","10.65","378.48","244.79","43.54","-2.77","3","Aerospace - Defense","Aerospace"
"Li Auto","LI","14622.21","5872573","13.69","-8.67","-31.62","-19.71","-19.14","177","-18.85","52.93","18614.95507","3725.20996","-1.72","-1.72","-2.58","31.8","13.69","0","-23.83","4","Automotive - Foreign","Auto-Tires-Trucks"
"Linde PLC","LIN","235408.75","2240947","509.16",".31","-.8","4.21","19.41","112","2.97","2.21","35846.24609","8912.63281","22.83","20.44","19.8","517.58","389.38","93.43","12.49","3","Chemical - Specialty","Basic Materials"
"Lionsgate Studios Corp.","LION","3978.77","3518222","13.69","2.47","9.26","44.41","49.94","87","-17.64","","3322.19995","704.23297","-1.12","-7.54","","14.95","5.59","86.54","41.25","2","Media Conglomerates","Consumer Discretionary"
"Lumentum","LITE","66383.63","5835692","853.26","-9.03","-17.19","21.75","131.49","22","21.03",".9","2994.33691","986.69299","20.87","17.61","24.81","1053.09","81.96","79.42","118.07","1","Communication - Components","Computer and Technology"
"Luckin Coffee","LKNCY","8689.71","1030018","30.3","-7.03","-8.76","-10.67","-9.55","91","48.92","50.79","8810.74023","2242.59008","7.99","6.74","25.48","43.03","30.18",".93","-14.8","2","Beverages - Soft drinks","Consumer Staples"
"LKQ","LKQ","6489.52","3136576","25.47","-.24","-3.41","-11.04","-15.66","91","-4.9","2.57","13912.65039","3501.91796","5.47","3.71","11.65","39.76","24.54","6.11","-20.55","3","Automotive - Replacement Parts","Auto-Tires-Trucks"
"Eli Lilly","LLY","1070166.63","3064999","1136.37","5.34","11.88","23.78","5.74","83","44.7","22.24","84436.61718","20441.91015","36.58","34.98","105.77","1149.15","625.65","97.56","-.39","3","Large Cap Pharmaceuticals","Medical"
"Lemonade","LMND","4291.21","1453059","55.86","6.08","5.66","-13.29","-21.52","151","40.15","55.42","1202.54003","289.00399","-16.44","-16.44","-26.52","96.57","36.28","32.48","-26.08","3","Insurance - Multi line","Finance"
"Lockheed Martin","LMT","121050.52","1109668","525.02","2.54",".98","-18.26","8.55","103","5.64","3.02","78815.21093","19407.58984","8.7","6.38","101.64","676.7","410.74","42.97","2.25","3","Aerospace - Defense","Aerospace"
"Lincoln National","LNC","6923.83","1593472","36.21","7.99","6.28","7.19","-18.68","187","-1.25","-2.16","19511.46875","4857.95703","8.71","9.17","18.07","46.46","32.47","26.73","-23.4","4","Insurance - Life Insurance","Finance"
"Cheniere Energy","LNG","50671.73","2018358","241.81","2.74","1.02","-9.17","24.39","109","27.21",".56","22111.78125","4922.82324","21.1","7.23","38.95","296.91","188.83","49.02","17.18","3","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"Alliant Energy","LNT","18854.22","2317106","73","3.12",".97","1.73","12.29","148","9.57","3.26","4545.04003","1002.09997","18.78","18.58","11.37","74.06","60.01","92.46","5.78","3","Utility - Electric Power","Utilities"
"Logitech International","LOGI","15997.25","1139896","109.13","-8.35","4.94","21.07","8.89","177","6.28","-4.62","4962.10595","1187.54699","17.69","14.69","34.09","126.69","83.66","59.19","2.57","3","Computer - Peripheral Equipment","Computer and Technology"
"Lowe's Companies","LOW","121219.27","3071291","216.19","4.11","-1.93","-6.45","-10.35","208","3.12","-3.37","93092.80468","26245.01562","7.87","7.51","-67.96","287.39","206.64","11.83","-15.55","3","Retail - Home Furnishings","Retail-Wholesale"
"LPL Financial","LPLA","23129.44","1094441","289.18","2.3","-3.98",".35","-19.04","100","37.18","21.12","20560.6914","5001.70996","9.12","4.93","31.26","399","265.86","17.51","-23.73","3","Financial - Investment Bank","Finance"
"LightPath Technologies","LPTH","896.63","4388761","14.28","-8.58","17.82","22.36","32.22","52","17.26","5.14","","","-12.64","-37.38","-15.55","18.15","2.8","74.79","24.55","3","Electronics - Miscellaneous Components","Computer and Technology"
"iShares iBoxx $ Investment Grade Corporate Bond ETF","LQD","28900.35","24652434","108.16","-.42","-.42","-.51","-1.84","112","","","","","","","","112.92","107.12","17.93","-7.54","","Financial - Investment Funds","Finance"
"Liquidia Corporation","LQDA","5802.56","1684780","65.25","17.17","13.3","78.13","89.18","153","1031.18","54.99","658.23999","165.24499","7.74","7.74","46.82","65.25","12","100","78.21","1","Medical - Biomedical and Genetics","Medical"
"Lam Research","LRCX","402433.75","9165377","321.8","-6.37","8.92","43.21","87.99","50","23.68","3.53","23034.66601","6640.94189","31.14","30.94","66.21","343.71","88.3","91.42","77.09","2","Electronics - Semiconductors","Computer and Technology"
"Lattice Semiconductor","LSCC","18135.73","2122314","132.37","-14.38","5.35","40.58","79.9","50","2.72","-.53","720.76098","177.85","29.87","3.46","8.48","154.6","47.85","79.18","69.46","1","Electronics - Semiconductors","Computer and Technology"
"Life Time Group Holdings","LTH","7434.93","2369108","33.4","5.13","-1.15","29.66","25.66","195","14.28","20.76","3330.55004","843.66699","11.43","12.56","10.1","33.79","24.59","95.76","18.37","2","Leisure and Recreation Services","Consumer Discretionary"
"lululemon athletica","LULU","14356.59","4235824","118.93","-5.63","-1.88","-28.09","-42.77","101","4.86","16.17","11199.90429","2508.5559","13.03","13.03","31.26","259.04","114.23","3.25","-46.09","5","Textile - Apparel","Consumer Discretionary"
"Intuitive Machines, Inc.","LUNR","5758.65","16398690","26.535","-21.56","-25.63","46.52","63.49","103","-7.87","54.75","928.34002","219.313","-15","-32.69","","45.7","8.05","49.1","54.01","4","Aerospace - Defense","Aerospace"
"Southwest Airlines","LUV","20235.23","5879243","41.4","1.3","5.05","3.01",".17","204","2.11","17.5","32863.9375","8571.9746","2.83","2.83","10.66","54.8","29.06","47.94","-5.64","3","Transportation - Airline","Transportation"
"Las Vegas Sands","LVS","33668.61","3648371","50.81","-.1","-.99","-5.79","-21.94","156","15.22","37.18","14143.99707","3397.89794","16.55","13.41","118.27","69.49","40.33","35.94","-26.47","3","Gaming","Consumer Discretionary"
"Lamb Weston","LW","6093.15","1477135","44.13","5.22","6.24","6.44","5.35","204","-.25","15.23","6362.64208","1613.45104","6.48","4.61","23.77","66.57","38.48","20.11","-.76","4","Food - Miscellaneous","Consumer Staples"
"LyondellBasell Industries","LYB","21029.43","4643837","65.15","-3.19","-11.65","-13.36","50.46","90","-25.18","-7.85","33751.9414","8802.52343","2.04","-2.68","5.68","82.38","42.28","57.03","41.74","1","Chemical - Diversified ","Basic Materials"
"Lyft","LYFT","5083.95","14273360","13.39","-4.97","-2.12","-.52","-30.87","175","9.16","20.46","7282.66992","1803.91894","3.2","43.82","-2.09","24.57","12.65","6.21","-34.88","3","Internet - Services","Computer and Technology"
"Live Nation Entertainment","LYV","39454.14","2203783","167.5","1.98","-.57","7.05","17.54","69","8.83","52.16","27639.38281","7566.16015","1.54",".15","45.92","174.06","125.61","86.46","10.73","3","Film and Television Production and Distribution","Consumer Discretionary"
"Macy's","M","6091.96","7232075","23.16","6.24","25.67","30.7","5.03","69","-1.67","-.98","21711.35742","4802.06689","2.89","2.94","13.68","24.15","10.64","92.67","-1.06","3","Retail - Regional Department Stores","Retail-Wholesale"
"Mastercard","MA","432143.19","3435539","489.08","3.72","-.32",".12","-14.33","67","16.42","14.66","36989.04687","9060.92773","47.47","45.88","212.96","598.96","471.55","13.76","-19.3","3","Financial Transaction Services","Business Services"
"The Macerich Company","MAC","6382.93","2724560","24.42","9.51","11.15","30.38","32.29","159","10.43","4.65","973.21801","242.373","-17.75","-18.22","-6.95","24.42","15.74","100","24.61","3","REIT and Equity Trust - Retail","Finance"
"Marriott International","MAR","101844.46","1351485","386.23","2.52","10.29","19.75","24.49","164","4.33","18.51","28008.60937","7243.91406","10.62","9.72","-80.97","393.61","254.99","94.68","17.27","3","Hotels and Motels","Consumer Discretionary"
"Marathon Digital","MARA","4811.63","38151404","12.62","-9.6","-1.02","41.48","40.53","148","38.2","78.44","822.81799","203.962","-104.93","-234.83","-23.2","22.84","6.73","36.56","32.38","3","Financial - Miscellaneous Services","Finance"
"Masco","MAS","14296.92","2327869","70.87","1.88","5.02","18.27","11.68","190","-3.4","-2.6","7774.41992","2091.69189","11.17","10.9","815.2","77.82","58.6","63.84","5.2","2","Building Products - Miscellaneous","Construction"
"Mattel","MAT","4268.91","3895603","14.69","2.44","-.88","-1.48","-25.96","52","-.59","-.47","5629.88183","1094.90197","7.61","9.27","18.67","22.16","14.08","7.55","-30.25","3","Toys - Games - Hobbies","Consumer Discretionary"
"iShares MBS ETF","MBB","39113.52","2568329","93.91","-.21","-.47","-1.13","-1.38","112","","","","","","","","96.91","91.98","39.15","-7.1","","Financial - Investment Funds","Finance"
"McDonald's","MCD","200732.11","4043310","282.52","3.38","2.47","-10.52","-7.56","207","3.72","4.26","28421.46093","7152.958","32.22","31.62","-442.1","341.06","272.72","14.34","-12.92","4","Retail - Restaurants","Retail-Wholesale"
"Microchip Technology","MCHP","47654.19","10569146","87.91","-8.95","-9.1","35.85","37.96","6","7.08","-10.19","6198.03906","1444.76501","20.41","4.88","10.87","102.92","49.02","72.15","29.96","1","Semiconductor - Analog and Mixed","Computer and Technology"
"McKesson","MCK","95014.09","1175248","790.44","6.88","7.22","-14.12","-3.64","64","12.36","11.31","432830.03125","104385.29687","1.2","1.18","-345.35","995.69","659.01","39.04","-9.23","3","Medical - Dental Supplies","Medical"
"MongoDB","MDB","28012.83","2918186","348.28","-5.44","14.94","29.7","-17.02","83","22.79","29.75","2938.30004","729.61499","17.55","-1.12","-1.39","440.6","201","61.47","-21.83","3","Internet - Software","Computer and Technology"
"Medline Inc.","MDLN","48002.17","13206152","36.54","6.01","-5.61","-13.54","-13","163","11.47","","31059.35351","7485.14111","","","","49.99","33.19","19.94","-18.05","3","Medical - Products","Medical"
"Mondelez International","MDLZ","82384.64","6968803","64.18","4.68","4.32","13.65","19.23","204","5.75","7.59","39899.66406","9272.58496","9.37","6.64","14.14","70.75","51.51","65.85","12.31","3","Food - Miscellaneous","Consumer Staples"
"Medtronic","MDT","103031.77","11455185","80.25","2.95","5.3","-7.98","-16.46","163","8.43","2.8","38607.67187","9481.05175","19.58","13.2","14.61","105.35","73.75","20.57","-21.3","4","Medical - Products","Medical"
"MDU Resources Group","MDU","4327.48","1816108","21.14","1.83","-6.54","3.88","8.3","190","6.66","-22.81","1968.99499","399.86999","10.51","10.47","6.82","22.8","15.85","76.11","2.02","3","Utility - Gas Distribution","Utilities"
"MetLife","MET","55419.21","3347538","86.13","6.39","10.31","25.55","9.11","151","8.59","1.39","79006.44531","19375.02148","8.04","4.66","22.6","86.13","67.7","100","2.78","3","Insurance - Multi line","Finance"
"Meta Platforms","META","1444325.5","16671139","570.98","-8.35","-7.4","-7.26","-13.5","83","22.17","15.04","253282.71875","60134.57812","36.51","32.84","36.93","790","525.72","17.13","-18.52","3","Internet - Software","Computer and Technology"
"Ramaco Resources","METC","930.7","1511976","14.28","-15.3","-6.73","4.92","-20.67","232","-19.46","18.44","627.09802","142.12199","-11.52","-11.52","-13.44","54.55","9.98","9.65","-25.27","4","Coal","Oils-Energy"
"Manulife Financial Corp","MFC","65503.95","2748090","39.25","2.83","-1.51","14.43","8.19","187","12.17","7.93","31530.27929","","12.41","10.19","16.58","40.03","29.9","92.3","1.91","4","Insurance - Life Insurance","Finance"
"Magna International","MGA","17427.81","1037192","64.02","-6.06","2.56","18.23","20.11","111","-1.93","3.53","42446.63671","10630.33007","4.26","1.6","14.01","68.73","37.2","85.06","13.15","3","Automotive - Original Equipment","Auto-Tires-Trucks"
"MGM Resorts International","MGM","12001.98","6029389","46.91","-2.88","25.39","28.98","28.56","156","1.72","18.63","17781.61132","4469.50878","4.72","1.03","24.43","50.69","30.72","81.07","21.1","3","Gaming","Consumer Discretionary"
"Magnite","MGNI","2244.18","2287715","15.67","8.44","21.38","23.19","-3.45","83","6.85","13.07","745.59997","178.39999","19.74","21.96","8.4","26.52","11.2","29.18","-9.05","3","Internet - Software","Computer and Technology"
"Magnolia Oil & Gas Corp","MGY","5143.4","1990385","27.81","-.54","-2.73","-7.79","27.04","109","-.31","4.69","1595.38598","430.32598","24.8","24.4","16.28","32.36","21.24","59.08","19.68","3","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"Miami International Holdings, Inc.","MIAX","3871.26","1496409","40.79","1.14","-26.12","3.14","-8.09","156","19.65","","519.78497","127.772","","","","56.84","30.74","38.51","-13.42","2","Technology Services","Business Services"
"The Magnum Ice Cream Company N.V.","MICC","10873.73","1461394","17.76","6.22","20.33","15.7","12.05","204","","","9545.45996","3304.44506","","","","19.87","13.06","69.02","5.55","3","Food - Miscellaneous","Consumer Staples"
"Mirion Technologies","MIR","3961.65","3752903","15.82","-13.27","-15.13","-18.62","-32.45","156","7.5","8.77","1139.11804","274.514","12.66","2.56","6.44","29.75","15.82","0","-36.37","3","Technology Services","Business Services"
"Mitek Systems","MITK","722.99","1142973","16.01","-1.05","15.26","11.96","51.75","232","4.42","9.54","193.645","50.77","27.55","8.74","16.74","17.87","8.65","79.83","42.95","4","Computer - Optical Imaging","Computer and Technology"
"McCormick & Company","MKC","13352.94","3538443","49.69","7.34","8.97","-9.75","-27.04","204","1.73","2.61","7814.32421","1980.36096","11.56","23.12","13.29","77.57","45.6","12.79","-31.28","4","Food - Miscellaneous","Consumer Staples"
"MKS Inc.","MKSI","21348.67","1034059","316.07","-5.69","-.39","35.43","97.79","74","9.62","7.17","4831.59423","1203.46398","14.1","8.06","21.49","335.15","89.37","92.24","86.32","1","Electronics - Miscellaneous Products","Computer and Technology"
"Mineralys Therapeutics, Inc.","MLYS","1960.16","1853454","23.76","-5.19","-11.54","-.59","-34.53","153","","","","","","","-27.92","47.33","12.87","31.6","-38.33","4","Medical - Biomedical and Genetics","Medical"
"3M","MMM","81807.83","3724966","156.85","3.43","6.63","8.11","-2.03","112","1.52","-8.7","25206.85937","6370.74609","18.26","11.14","104.75","174.61","141.2","46.84","-7.71","3","Diversified Operations","Conglomerates"
"monday.com","MNDY","4179.84","1915905","81.7","-4.94","20.68","10.45","-44.63","83","26.75","42.53","1470.255","354.953","17.77","9.17","5.1","314.48","58.81","8.95","-47.84","3","Internet - Software","Computer and Technology"
"Monro Muffler Brake","MNRO","426.66","1264822","14.21","-8.73","-10.52","-6.27","-29.09","25","-3.19","-2.74","1151.09997","286.27999","1.21",".19","2.33","23.81","13.07","10.61","-33.21","4","Consumer Services - Miscellaneous","Consumer Discretionary"
"Monster Beverage","MNST","89204.12","5208938","91.21","2.44","6.14","23.11","18.96","91","10.7","10.4","9493.59765","2433.87011","24.38","23.11","26.86","91.21","58.65","100","12.06","3","Beverages - Soft drinks","Consumer Staples"
"Altria Group","MO","122119.14","7431149","73.13","4.03","2.22","12.28","26.83","216","-3.08","-2.6","20533.4746","5345.9458","45.49","34.34","-298.69","74.55","54.72","92.84","19.47","2","Tobacco","Consumer Staples"
"Modine Manufacturing","MOD","13635.45","1412286","258.17","-14.52","-7.53","28.81","93.37","111","23.13","8.75","4032.43603","895.492","8.46","3.82","24.39","306.89","90.02","77.54","82.16","3","Automotive - Original Equipment","Auto-Tires-Trucks"
"The Mosaic Company","MOS","6292.95","7791245","19.82","-14.94","-12.99","-28.65","-17.73","52","8.36","-3.9","12716.58007","3052.38305","4.66",".36","4.66","37.81","19.82","0","-22.5","4","Fertilizers","Basic Materials"
"MP Materials","MP","9515.29","6638626","53.45","-22.03","-16.13","-7.11","5.8","159","10.1","-12.84","453.14599","99.93499","-5.61","-28","-2.27","98.65","25.64","38.09","-.34","3","Mining - Miscellaneous","Basic Materials"
"Marathon Petroleum","MPC","76861.08","2168599","263.28","-1.47","5.7","11.45","61.89","20","-3.7","2.52","143040","34866.5","2.78","3.36","16.22","267.21","158.59","96.38","52.5","1","Oil and Gas - Refining and Marketing","Oils-Energy"
"MPLX LP","MPLX","57220.83","1703841","56.39","2.04","2.88","-1.71","5.66","80","8.92","5.92","13090.1289","3258.7749","36.38","36.38","32.74","59.17","47.8","75.55","-.47","3","Oil and Gas - Production and Pipelines","Oils-Energy"
"EVERSPIN TECH","MRAM","536.01","3979565","22.86","-19.99","-44.86","144.75","146.34","156","9.52",".27","","","13.02",".5","4.78","44.01","5.71","44.78","132.05","","Technology Services","Business Services"
"Merck & Co.","MRK","294131.38","9768318","119.09","3.83","4.97","4.01","13.14","83","1.31","5.99","66590.96093","16283.72656","20.9","13.59","27.55","123.93","77.6","89.55","6.58","3","Large Cap Pharmaceuticals","Medical"
"Moderna","MRNA","18248.2","5135626","45.99","-6.26","-8.79","-12.23","55.95","153","-39.93","-39.33","2071.72705","114.88999","-104.14","-143.55","-26.64","57.8","22.36","66.68","46.91","3","Medical - Biomedical and Genetics","Medical"
"Millrose Properties, Inc.","MRP","4441.77","1442468","28.8","4.58","7.99","-2.37","-3.58","76","","","","","64.96","64.96","7.9","35.5","26.6","24.72","-9.17","","Real Estate - Operations","Finance"
"Marsh","MRSH","80749.48","2708084","167.15","6.25","5.03","-2.26","-9.9","67","10.32","8.23","28312.39648","7275.1582","17.79","14.26","31.87","222.52","157.32","15.08","-15.13","3","Business - Services","Business Services"
"Marvell Technology","MRVL","220965.72","51845264","252.59","-16.26","41.94","188.28","197.24","50","42.09","13.97","11424.12792","2710.17602","30.33","28.99","13.83","316.43","62.31","74.88","179.99","3","Electronics - Semiconductors","Computer and Technology"
"Morgan Stanley","MS","325961.72","5703673","206.66","-1.66","6.62","30.03","16.41","100","11.54","20.32","77166.84375","18708.71289","24.65","14.65","17.7","218.27","129.49","86.92","9.66","3","Financial - Investment Bank","Finance"
"Microsoft","MSFT","2951762.75","35132412","397.36","-7.02","-1.94","1.42","-17.84","153","14.93","13.39","329256.15625","87442.30468","37.93","39.34","31.94","542.07","356.77","21.91","-22.6","3","Computer - Software","Computer and Technology"
"Motorola Solutions","MSI","68330.43","1112107","411.64",".8","3.46","-11.91","7.39","213","8","9.17","12775.68457","2992.23706","22.13","17.61","100.13","490.3","363.83","37.8","1.16","3","Wireless Equipment","Computer and Technology"
"Strategy Inc","MSTR","40424.16","17672256","115.35","-8.85","-35.21","-17.94","-24.09","148","2.97","-1.92","503.89999","126.94999","-2482.01","-2482.01","-26.97","455.9","106.99","2.4","-28.49","5","Financial - Miscellaneous Services","Finance"
"ArcelorMittal","MT","49452.75","2262211","63.81","-10.62","-1.02","24.12","40.03","69","-1.74","-5.6","66098.38281","16940.21093","4.37","4.71","4.77","71.65","29.97","81.19","31.91","3","Steel - Producers","Basic Materials"
"Match Group","MTCH","8012.71","2698112","34.35",".09","-4.77","11.64","6.38","83",".22","4.7","3472.6621","856.156","25.81","18.83","-307.45","38.77","28.9","55.22",".21","3","Internet - Software","Computer and Technology"
"Matador Resources","MTDR","6818.63","1638837","54.91","-2.88","-4.19","-4.64","29.38","109","5.46","22.58","3847.88793","1035.14404","19.61","14.41","11.2","65.45","37.19","62.7","21.88","3","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"MGIC Investment","MTG","5439.53","1569271","25.72","3.46","-.23","-.27","-11.98","151",".49",".62","1208.28002","301.39999","59.61","59.63","14.01","29.86","24.86","17.2","-17.08","3","Insurance - Multi line","Finance"
"MACOM Technology Solutions","MTSI","27039.22","1616381","354.4","-9.21","-7.12","61.91","106.91","6","32.58","11.29","1252.52001","335.10998","28.14","16.46","16.01","409.68","118.35","81.03","94.91","1","Semiconductor - Analog and Mixed","Computer and Technology"
"MasTec","MTZ","26517.05","1170328","335.58","-9.22","-20.82","10.73","54.38","43","16.22","16.05","17439.85156","4293.7539","3.82","2.94","17.15","437.51","158.43","63.48","45.43","3","Building Products - Heavy Construction","Construction"
"Micron Technology","MU","1005803.44","52434792","891.88","-17.39","10.98","93.16","212.49","19","48.85","8.03","111474.58593","39686.16796","43.28","41.49","41.16","1079.57","104.88","80.74","194.37","1","Computer - Integrated Systems","Computer and Technology"
"iShares National Muni Bond ETF","MUB","45152.82","3587291","106.82","-.18",".17","-.14","-.27","112","","","","","","","","108.92","103.24","63.03","-6.06","","Financial - Investment Funds","Finance"
"Mitsubishi UFJ Financial Group","MUFG","233437.86","3197668","19.67","1.13","5.7","17.64","24.02","103","8.51","15.14","35978.71093","","17.22","16.65","11.07","20.05","13.29","94.38","16.83","3","Banks - Foreign","Finance"
"Murphy Oil","MUR","5711.05","1574360","39.84","1.71","3.59","4.38","27.49","109","-10.22","4.57","3214.33911","870.96398","5.84","3.02","3.09","42.74","22.13","85.93","20.09","3","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"Mnchener RckversicherungsGesellschaft","MURGY","65685.64","1104210","10.57","4.55","-1.77","-13.86","-19.86","151","3.8","-2.69","","","11.28","11.28","21.44","14.15","10.11","11.39","-24.51","4","Insurance - Multi line","Finance"
"Mueller Water Products","MWA","4010.35","1211265","25.63","1.79",".75","-6.53","7.6","85","8.75","5.42","1482.90002","389.5","15.11","14.17","22.11","30.37","22.91","36.46","1.36","3","Manufacturing - General Industrial ","Industrial Products"
"MaxLinear","MXL","6442.83","4713417","71.95","-21.27","-17.99","337.12","312.79","6","29.71","-20.44","654.98699","165.072","9.96","-25.96","-2.33","102.27","11.67","66.53","288.85","2","Semiconductor - Analog and Mixed","Computer and Technology"
"NewAmsterdam Pharma Company N.V.","NAMS","3428.79","1255296","29.33","-8.66","-22.31","-.37","-16.39","147","-50.61","","32.27","6.78","-837.79","-943.23","-26.49","41.45","17.96","48.4","-21.24","3","Medical - Drugs","Medical"
"Navan, Inc.","NAVN","5233.38","3371893","20.87","-5.82","15.49","130.35","22.19","83","30.82","","871.23699","213.57","","","","22.87","8.51","86.07","15.1","3","Internet - Software","Computer and Technology"
"Nebius Group N.V.","NBIS","53561.16","17367068","211.69","-15.89","2.13","78.55","152.9","66","350.89","-36.98","3677.67089","535.02801","-52.99","95.27","-9.11","264.51","44.3","76.01","138.23","3","Internet - Software and Services","Computer and Technology"
"Neurocrine Biosciences","NBIX","16174.47","1114763","160.86","-2.57","-.29","23.07","13.42","147","21.45","25.87","3706.73388","871.19598","22.95","21.55","19.79","167.35","123.1","85.33","6.84","2","Medical - Drugs","Medical"
"Norwegian Cruise Line","NCLH","8227.25","21325154","17.92","-1.27","11.58","-9.49","-19.71","195","3.67","133.98","10139.39355","2624.07202","10.88","5.66","47.84","26.94","14.79","25.76","-24.37","5","Leisure and Recreation Services","Consumer Discretionary"
"nCino","NCNO","1688.21","4060004","15.41","-2.96",".52","1.45","-39.9","83","10.01","22","642.88598","158.58999","23.16","2.17","6.85","32.69","14.01","7.49","-43.39","2","Internet - Software","Computer and Technology"
